NN	천	7045	0.00128433
NN	포	6960	0.00126884
NN	강	6923	0.00126209
NN	림	6915	0.00126063
NN	뒤	6907	0.00125918
NN	예	6812	0.00124186
NN	별	6789	0.00123766
NN	병	6725	0.001226
NN	량	6692	0.00121998
NN	청	6605	0.00120412
NN	침	6487	0.00118261
NN	하	6418	0.00117003
NN	악	6329	0.0011538
NN	살	6234	0.00113649
NN	근	6161	0.00112318
NN	삶	6133	0.00111807
NN	환	6124	0.00111643
NN	뿐	6087	0.00110969
NN	루	5982	0.00109054
NN	찰	5951	0.00108489
NN	례	5937	0.00108234
NN	글	5837	0.00106411
NN	두	5779	0.00105354
NN	끝	5722	0.00104315
NN	택	5704	0.00103986
NN	승	5622	0.00102491
NN	록	5597	0.00102036
NN	려	5558	0.00101325
NN	힘	5531	0.00100833
NN	혼	5528	0.00100778
NN	축	5512	0.00100486
NN	밖	5451	0.000993741
NN	뜻	5400	0.000984443
NN	변	5292	0.000964754
NN	답	5247	0.000956551
NN	매	5245	0.000956186
NN	송	5226	0.000952722
NN	란	5190	0.000946159
NN	측	5089	0.000927747
NN	파	5075	0.000925194
NN	불	4999	0.000911339
NN	새	4922	0.000897302
NN	익	4898	0.000892926
NN	항	4875	0.000888733
NN	오	4851	0.000884358
NN	독	4848	0.000883811
NN	박	4842	0.000882717
NN	율	4816	0.000877978
NN	피	4796	0.000874331
NN	존	4795	0.000874149
NN	녀	4717	0.000859929
NN	야	4696	0.000856101
NN	획	4686	0.000854278
NN	열	4655	0.000848627
NN	순	4610	0.000840423
NN	듯	4580	0.000834954
NN	할	4457	0.00081253
NN	함	4423	0.000806332
NN	크	4423	0.000806332
NN	다	4406	0.000803233
NN	응	4382	0.000798857
NN	벽	4366	0.000795941
NN	난	4365	0.000795758
NN	밤	4279	0.00078008
NN	빛	4255	0.000775705
NN	을	4250	0.000774793
NN	언	4218	0.00076896
NN	놈	4209	0.000767319
NN	벌	4035	0.000735598
NN	착	4028	0.000734322
NN	징	4025	0.000733775
NN	객	4007	0.000730493
NN	땅	3996	0.000728488
NN	채	3982	0.000725936
NN	러	3975	0.00072466
NN	꽃	3965	0.000722837
NN	북	3895	0.000710075
NN	왕	3883	0.000707888
NN	토	3863	0.000704242
NN	득	3847	0.000701325
NN	칙	3832	0.00069859
NN	귀	3787	0.000690386
NN	철	3779	0.000688928
NN	층	3749	0.000683459
NN	나	3741	0.000682
NN	억	3733	0.000680542
NN	슴	3700	0.000674526
NN	패	3670	0.000669057
NN	막	3665	0.000668145
NN	평	3648	0.000665046
NN	김	3639	0.000663405
NN	즘	3597	0.000655749
NN	닥	3578	0.000652285
NN	바	3559	0.000648821
NN	혁	3551	0.000647363
NN	들	3545	0.000646269
NN	줄	3526	0.000642805
NN	님	3522	0.000642076
NN	곡	3466	0.000631867
NN	희	3422	0.000623845
NN	옷	3402	0.000620199
NN	디	3386	0.000617282
NN	레	3375	0.000615277
NN	밥	3368	0.000614001
NN	창	3356	0.000611813
NN	빠	3309	0.000603245
NN	융	3290	0.000599781
NN	덕	3278	0.000597594
NN	접	3260	0.000594312
NN	골	3234	0.000589572
NN	혜	3217	0.000586473
NN	숨	3195	0.000582462
NN	돌	3191	0.000581733
NN	타	3186	0.000580822
NN	옆	3183	0.000580275
NN	꿈	3109	0.000566784
NN	욕	3047	0.000555481
NN	맛	3007	0.000548189
NN	프	2985	0.000544178
NN	끼	2967	0.000540897
NN	탁	2952	0.000538162
NN	액	2848	0.000519203
NN	투	2824	0.000514827
NN	탕	2811	0.000512457
NN	범	2797	0.000509905
NN	취	2792	0.000508994
NN	램	2738	0.000499149
NN	씀	2715	0.000494956
NN	략	2715	0.000494956
NN	밑	2668	0.000486388
NN	낌	2639	0.000481101
NN	숙	2632	0.000479825
NN	저	2581	0.000470527
NN	팀	2557	0.000466152
NN	운	2511	0.000457766
NN	염	2472	0.000450656
NN	척	2442	0.000445187
NN	앙	2431	0.000443182
NN	잠	2421	0.000441359
NN	릇	2419	0.000440994
NN	짓	2414	0.000440083
NN	값	2406	0.000438624
NN	탄	2406	0.000438624
NN	즈	2378	0.00043352
NN	셈	2367	0.000431514
NN	딸	2338	0.000426227
NN	션	2318	0.000422581
NN	섭	2290	0.000417477
NN	촌	2261	0.00041219
NN	럽	2245	0.000409273
NN	압	2219	0.000404533
NN	죄	2215	0.000403804
NN	게	2176	0.000396694
NN	키	2160	0.000393777
NN	노	2147	0.000391407
NN	참	2142	0.000390496
NN	백	2097	0.000382292
NN	추	2096	0.00038211
NN	네	2037	0.000371354
NN	광	2033	0.000370625
NN	협	2011	0.000366614
NN	르	1956	0.000356587
NN	옥	1944	0.0003544
NN	필	1941	0.000353853
NN	른	1869	0.000340727
NN	닭	1869	0.000340727
NN	혹	1844	0.000336169
NN	봉	1841	0.000335622
NN	괴	1840	0.00033544
NN	짐	1811	0.000330153
NN	쯤	1808	0.000329606
NN	밭	1806	0.000329242
NN	폭	1792	0.000326689
NN	잔	1789	0.000326142
NN	코	1765	0.000321767
NN	탈	1724	0.000314293
NN	틀	1710	0.00031174
NN	밀	1699	0.000309735
NN	효	1690	0.000308094
NN	찬	1686	0.000307365
NN	카	1680	0.000306271
NN	칭	1660	0.000302625
NN	못	1654	0.000301531
NN	확	1636	0.00029825
NN	휘	1634	0.000297885
NN	티	1602	0.000292051
NN	최	1596	0.000290958
NN	풍	1565	0.000285306
NN	린	1561	0.000284577
NN	맥	1555	0.000283483
NN	궁	1539	0.000280566
NN	춤	1494	0.000272363
NN	암	1494	0.000272363
NN	녁	1487	0.000271087
NN	깨	1466	0.000267258
NN	룹	1462	0.000266529
NN	팔	1459	0.000265982
NN	픔	1447	0.000263794
NN	멍	1431	0.000260877
NN	잎	1431	0.000260877
NN	균	1421	0.000259054
NN	짝	1418	0.000258508
NN	폐	1416	0.000258143
NN	칼	1406	0.00025632
NN	알	1400	0.000255226
NN	충	1390	0.000253403
NN	쌀	1386	0.000252674
NN	뇌	1382	0.000251945
NN	률	1373	0.000250304
NN	봄	1364	0.000248663
NN	훈	1360	0.000247934
NN	촉	1334	0.000243194
NN	탓	1312	0.000239183
NN	텔	1306	0.000238089
NN	총	1305	0.000237907
NN	핵	1301	0.000237178
NN	츠	1297	0.000236449
NN	델	1225	0.000223323
NN	깔	1211	0.000220771
NN	뢰	1196	0.000218036
NN	칠	1193	0.000217489
NN	갑	1184	0.000215848
NN	템	1177	0.000214572
NN	퇴	1170	0.000213296
NN	죽	1170	0.000213296
NN	쇄	1158	0.000211108
NN	짜	1146	0.000208921
NN	흙	1146	0.000208921
NN	둥	1143	0.000208374
NN	웃	1127	0.000205457
NN	쇠	1125	0.000205092
NN	섬	1122	0.000204545
NN	땀	1120	0.000204181
NN	풀	1119	0.000203999
NN	탑	1102	0.000200899
NN	온	1100	0.000200535
NN	숲	1096	0.000199806
NN	너	1094	0.000199441
NN	꼴	1078	0.000196524
NN	춘	1077	0.000196342
NN	좌	1076	0.000196159
NN	팅	1075	0.000195977
NN	헌	1074	0.000195795
NN	틈	1067	0.000194519
NN	털	1064	0.000193972
NN	멸	1064	0.000193972
NN	곤	1061	0.000193425
NN	규	1054	0.000192149
NN	낮	1051	0.000191602
NN	냥	1050	0.00019142
NN	둠	1033	0.00018832
NN	콩	1003	0.000182851
NN	검	1002	0.000182669
NN	렵	1000	0.000182304
NN	브	991	0.000180664
NN	완	984	0.000179387
NN	묵	977	0.000178111
NN	곁	977	0.000178111
NN	둑	970	0.000176835
NN	갈	968	0.000176471
NN	허	965	0.000175924
NN	컵	962	0.000175377
NN	턴	959	0.00017483
NN	머	951	0.000173371
NN	덤	948	0.000172824
NN	뼈	930	0.000169543
NN	큼	914	0.000166626
NN	홀	896	0.000163345
NN	커	889	0.000162069
NN	흡	885	0.000161339
NN	은	885	0.000161339
NN	흥	885	0.000161339
NN	더	881	0.00016061
NN	논	870	0.000158605
NN	넷	869	0.000158422
NN	널	863	0.000157329
NN	버	856	0.000156052
NN	륙	851	0.000155141
NN	슨	848	0.000154594
NN	떡	839	0.000152953
NN	쥐	835	0.000152224
NN	엄	817	0.000148943
NN	윤	815	0.000148578
NN	맹	813	0.000148213
NN	몫	812	0.000148031
