NNP	0	Ⅱ	-0.0800427
NNP	0	단	-0.0840144
NNP	0	Ⅰ	-0.0870114
NNP	0	설	-0.0934012
NNP	0	깡	-0.105361
NNP	0	빵	-0.11441
NNP	0	둔	-0.117783
NNP	0	=	-0.124349
NNP	0	틀	-0.126294
NNP	0	감	-0.129099
NNP	0	댄	-0.133531
NNP	0	법	-0.150073
NNP	0	곽	-0.154151
NNP	0	끝	-0.15587
NNP	0	높	-0.157629
NNP	0	뚜	-0.167054
NNP	0	경	-0.174655
NNP	0	공	-0.183227
NNP	0	회	-0.204135
NNP	0	’	-0.219629
NNP	0	컨	-0.223144
NNP	0	놀	-0.227057
NNP	0	사	-0.231392
NNP	0	당	-0.232517
NNP	0	집	-0.232643
NNP	0	룸	-0.251314
NNP	0	탤	-0.251314
NNP	0	쪽	-0.268016
NNP	0	섹	-0.274002
NNP	0	뛰	-0.287682
NNP	0	뼈	-0.287682
NNP	0	출	-0.290396
NNP	0	파	-0.303779
NNP	0	전	-0.310373
NNP	0	풀	-0.311213
NNP	0	덤	-0.318454
NNP	0	굽	-0.318454
NNP	0	나	-0.321397
NNP	0	효	-0.322168
NNP	0	환	-0.326001
NNP	0	옷	-0.334202
NNP	0	책	-0.335553
NNP	0	▼	-0.336472
NNP	0	봉	-0.342945
NNP	0	털	-0.348307
NNP	0	갤	-0.356675
NNP	0	앤	-0.356675
NNP	0	견	-0.356675
NNP	0	「	-0.367725
NNP	0	금	-0.380215
NNP	0	貧	-0.405465
NNP	0	橋	-0.405465
NNP	0	管	-0.405465
NNP	0	탓	-0.405465
NNP	0	휴	-0.405465
NNP	0	소	-0.410881
NNP	0	장	-0.411083
NNP	0	낭	-0.413562
NNP	0	혜	-0.414434
NNP	0	정	-0.416128
NNP	0	위	-0.420733
NNP	0	중	-0.427145
NNP	0	뿌	-0.434038
NNP	0	판	-0.440076
NNP	0	속	-0.443584
NNP	0	친	-0.445205
NNP	0	추	-0.451985
NNP	0	욕	-0.454255
NNP	0	조	-0.466313
NNP	0	쌈	-0.470004
NNP	0	펴	-0.470004
NNP	0	폭	-0.471312
NNP	0	콘	-0.475424
NNP	0	철	-0.485814
NNP	0	매	-0.500594
NNP	0	遺	-0.502092
NNP	0	터	-0.517699
NNP	0	병	-0.52589
NNP	0	루	-0.536128
NNP	0	플	-0.559616
NNP	0	婦	-0.559616
NNP	0	총	-0.562826
