노동당대회(5월6~9일)	0.511934	4	-2.73844
노동당대회	0.511934	4	-2.73844
세계보건기구(WHO)	0.509902	8	-1.13509
PK(부산·경남)	0.509323	7	-1.29934
변호사모임(민변)	0.508658	16	-2.03066
변호사모임	0.508658	16	-2.03066
한국국제협력단(KOICA)	0.506388	4	-0.727126
한국국제협력단	0.506388	4	-0.727126
(새누리당)	0.505813	74	-2.75694
겠습니다.][앵커]	0.504498	6	-2.5463
듣겠습니다.[인터뷰]	0.504153	4	-1.61629
특별조사위원회’(특조위)	0.503128	4	-2.94598
미사일방어(KAMD)	0.503023	7	-1.48608
‘스윙스테이트’(경합주)	0.502831	5	-1.95562
전해주시죠![기자]	0.50282	17	-2.47174
정상회의(ASEM)	0.500951	76	-2.076
정상회의	0.500951	76	-2.076
방코델타아시아(BDA)	0.50081	5	-1.01095
방코델타아시아	0.50081	5	-1.01095
주한미군지위협정(SOFA)	0.499522	13	-1.22527
주한미군지위협정	0.499522	13	-1.22527
전당대회준비위원회(전준위)	0.499367	7	-0.564516
전당대회준비위원회	0.499367	7	-0.564516
미래창조과학방송통신위원장	0.498564	7	-1.49871
연설기록비서관	0.498264	139	-2.0258
법률’(김영란법)	0.498251	48	-1.5274
어떻습니까?[기자]	0.497864	20	-2.31073
입니다.이	0.496181	373	-2.43637
비판했습니다.더불어민주당	0.495421	6	-2.88595
싱크탱크	0.49291	167	-1.43219
환추스바오(環球時報)	0.492422	5	-1.31391
환추스바오	0.492422	5	-1.31391
있습니다.[인터뷰]	0.491312	14	-2.8017
니까?[기자]	0.491085	105	-2.69007
기자입니다.[기자]북한	0.490644	40	-1.88169
추미애·송영길	0.489261	61	-2.66041
했습니다.최	0.489134	55	-2.61835
산업은행·수출입은행	0.487621	10	-2.5834
환경노동위원회	0.487148	76	-1.73805
Geun-hye	0.48556	16	-2.713
김영란법	0.484285	965	-2.22708
전당대회	0.484139	4493	-1.01819
산업통상자원부	0.484104	91	-2.32882
니혼게이자이(日本經濟)신문	0.482804	10	-2.08609
산업통상자원위원회	0.482771	31	-2.95916
했습니다.국회	0.4814	58	-2.3185
습니다.[기자]	0.478642	39	-1.49318
타로(鳥越俊太郞·76)	0.478414	5	-2.07258
타로	0.478414	5	-2.07258
의원(더불어민주당)	0.477834	22	-2.12747
덧붙였습니다.조태현	0.47686	11	-2.27477
덧붙였습니다.이	0.476641	42	-2.57753
스윙스테이트(경합주)	0.476588	11	-0.963517
스윙스테이트	0.476588	11	-0.963517
교육문화체육관광위원장	0.47619	13	-1.69641
고맙습니다.[인터뷰]	0.475081	35	-2.92619
추미애·이종걸·김상곤	0.473293	6	-1.94909
죠.[인터뷰]	0.47283	26	-2.6918
비상국민행동(퇴진행동)	0.472445	6	-2.65181
비상국민행동	0.472445	6	-2.65181
레이그라운드	0.471812	99	-0.438612
베이징(北京)	0.470886	38	-1.78742
부산·울산·경남(PK)	0.470244	4	-2.20816
부산·울산·경남	0.470244	4	-2.20816
패트리엇(PAC3)	0.470176	8	-2.60155
패트리엇	0.470176	8	-2.60155
UN사무총장	0.469467	178	-0.87894
했습니다.한	0.468196	150	-2.13063
런민르바오(人民日報)	0.467337	7	-0.977618
런민르바오	0.467337	7	-0.977618
했습니다.힐러리	0.466512	29	-2.05602
국가안보회의(NSC)	0.46602	20	-2.13574
국가안보회의	0.46602	20	-2.13574
환태평양경제동반자협정	0.461976	100	0.063367
보도합니다.[기자]미국	0.461624	15	-2.89926
B-1B	0.459574	231	-2.24457
비엔티안=연합뉴스	0.459527	17	-1.65159
송영길·추미애	0.459432	31	-2.73213
합니다.][앵커]	0.459258	13	-2.7779
습니다.북한	0.458787	526	-1.99239
됐습니다.더불어민주당	0.456655	8	-2.83316
미국외교협회(CFR)	0.456535	7	-1.94055
미국외교협회	0.456535	7	-1.94055
했습니다.아	0.45467	91	-2.04209
대구ㆍ경북(TK)	0.453787	22	-2.839
대구ㆍ경북	0.453787	22	-2.839
추가경정예산안(추경)	0.453272	5	-2.00744
미사일방어체계(THAAD)	0.452985	7	-2.60469
거국중립내각	0.45284	353	-2.58583
?[기자]	0.452397	500	-2.24698
범죄수익은닉	0.452269	19	-1.10908
에티오피아·우간다·케냐	0.451608	12	-2.51146
비무장지대(DMZ)	0.45126	34	-1.57104
비무장지대	0.45126	34	-1.57104
PAC-3	0.45107	108	-1.42814
경제민주화	0.450803	356	-1.1698
했습니다.친박계	0.446927	18	-1.61183
와이제이콥스메디칼	0.445607	4	-1.31111
친문(친문재인)계	0.444855	10	-1.78218
알려졌습니다.이	0.442565	47	-1.99107
빅데이터	0.442378	97	-1.68882
포퓰리즘	0.441514	140	-0.822215
친박(친박근혜)	0.440935	376	0.717351
친박	0.440935	376	0.717351
됐습니다.새누리당	0.440654	16	-2.29441
있습니다.더불어민주당	0.440347	18	-2.73039
SK텔레콤	0.439836	16	-1.76244
위원장(더불어민주당)	0.439402	7	-0.836775
없습니다.[인터뷰]	0.437711	6	-2.51395
연구·개발(R&D;)	0.43739	7	-2.89022
연구·개발	0.43739	7	-2.89022
정리했습니다.[기자]	0.437195	15	-0.911281
상시청문회법	0.435541	91	-1.63479
강조했습니다.김	0.435186	43	-2.10337
뉴욕타임스(NYT)와	0.434305	13	-2.96882
글로벌정치연구소장	0.434177	6	-2.04686
했습니다.국	0.433981	254	-0.520778
‘이슬람국가’(IS)	0.43333	5	-0.515124
했습니다.당	0.43317	71	-1.49377
밝혔습니다.[앵커]	0.43223	10	-1.32787
공직자비리수사처	0.43184	213	-1.283
부산·경남(PK)	0.430257	18	-2.64714
부산·경남	0.430257	18	-2.64714
특별수사팀	0.429003	91	-1.35765
500∼600km	0.42878	13	-1.16921
최고경영자(CEO)	0.42854	13	-1.29618
최고경영자	0.42854	13	-1.29618
금지법’(김영란법)	0.428534	7	-2.02199
생각합니다.][앵커]	0.428531	6	-1.93446
AN/TPY-2	0.42747	34	-2.55834
국내총생산(GDP)	0.426847	23	-2.25633
국내총생산	0.426847	23	-2.25633
국제통화기금(IMF)	0.426494	9	-2.58062
황강댐	0.426196	508	-2.82099
상트페테르부르크	0.423193	41	-1.21274
않겠습니까?[인터뷰]	0.422205	5	-2.05757
기자입니다.[기자]더민주	0.421365	7	-2.66296
원입니다.[기자]	0.421284	29	-2.02899
친이(친이명박)계	0.420618	10	-0.971582
탄핵소추안	0.420126	600	-2.12577
합니다.새누리당	0.419489	19	-2.57349
테러방지법	0.419117	93	-2.48968
비정부기구(NGO)	0.417556	9	-1.62899
비정부기구	0.417556	9	-1.62899
나요?[기자]	0.417542	30	-2.34332
되겠습니다.[앵커]	0.416194	8	-2.96509
국방과학연구소(ADD)	0.415585	6	-1.39513
국방과학연구소	0.415585	6	-1.39513
보겠습니다.[인터뷰]	0.415486	4	-1.16505
청운동주민센터	0.414777	58	-1.1316
미사일방어(MD)체계	0.413482	10	-0.488446
뇌물수수죄	0.412922	41	-0.558923
안녕하십니까?[앵커]	0.412901	10	-2.62577
댓글	0.412668	236	-2.23289
캐스팅보트	0.411814	104	-0.108899
외교장관회담	0.408686	117	-1.9376
군요.[기자]	0.408541	18	-1.69872
혁신비상대책위원	0.406041	470	-0.359114
공정거래위원회	0.405691	63	-0.565756
바랍니다.][앵커]	0.405605	6	-1.71647
(오른쪽)	0.40547	213	-0.65231
있습니까?[기자]	0.405283	18	-2.71335
▶[경향신문]	0.404583	68	-0.484268
개정안(상시청문회법)	0.403959	9	-1.82445
청운효자동주민센터	0.403124	15	-2.21006
더민주·국민의당·정의당	0.40299	4	-2.65125
옥시레킷벤키저	0.402749	18	-1.23959
입니다.김	0.402267	95	-1.77518
평창동계올림픽특위	0.402004	7	-2.97161
주한미군	0.400581	1485	-1.83321
있습니다.[앵커]임진강	0.399807	9	-1.73696
한미상호방위조약	0.399775	30	-0.368271
리우데자네이루올림픽	0.399744	7	-1.82334
SK네트웍스서비스	0.399615	7	-0.408203
했습니다.안	0.398926	106	-2.35948
특별감찰관	0.398612	331	-1.21221
공직기강비서관	0.398597	83	-2.1653
외교통일위원회	0.398085	114	-1.10258
나타났습니다.더불어민주당	0.397987	4	-2.94598
윤리위원장	0.397501	225	-2.25349
세월호참사특별조사위원회	0.39712	7	0.231153
공무상비밀누설	0.396712	43	-2.06194
특별수사본부	0.395985	128	-0.0509048
했습니다.한미	0.394437	35	-2.87557
교육문화수석	0.392602	76	-1.91494
법제사법위원회	0.392438	143	-1.91776
시민사회단체	0.389897	120	-0.520747
남북노동자통일축구대회	0.389177	4	-2.65119
기본소득지구네트워크	0.388658	4	-2.40124
습니다.트럼프	0.388368	109	-0.898526
스커드-ER	0.388213	37	-1.37465
페이스북	0.387855	481	-1.2919
비상시국회의	0.387648	392	-1.95969
친박(친박근혜)·비박	0.386941	6	-2.48059
전해주시죠.[기자]북한	0.386547	7	-2.7636
특정경제범죄가중처벌법	0.386165	5	-1.30936
했습니다.미	0.384757	125	-1.45204
최고위원	0.383794	2000	-1.87029
합니까?[인터뷰]	0.383766	6	-2.56941
들어보시죠.[인터뷰]	0.383591	5	-1.67424
누구입니까?[인터뷰]	0.38337	4	-2.75172
경제사회발전노사정위원회	0.383207	5	-1.91781
아세안안보포럼(ARF)	0.383176	4	-0.288366
아세안안보포럼	0.383176	4	-0.288366
서울중앙지검	0.382907	347	-2.55019
이아이피(VIP·대통령)	0.382146	4	-2.94598
이아이피	0.382146	4	-2.94598
전해졌습니다.[앵커]	0.381868	5	-1.43262
도시계획관리위원회	0.380862	20	-1.70606
보도입니다.[기자]북한	0.380675	13	-0.924768
컨벤션센터	0.380233	103	0.614786
국제상설중재재판소(PCA)	0.38021	5	-0.207155
국제상설중재재판소	0.38021	5	-0.207155
푸어스(S&P;)	0.379405	5	-1.44936
푸어스	0.379405	5	-1.44936
있었습니까?[인터뷰]	0.37782	4	-2.70265
서비스산업발전기본법	0.377335	32	-2.20564
더불어민주당·국민의당	0.377334	27	-0.880227
금지법(김영란법)	0.376687	9	-0.481744
윤리특별위원회	0.376555	32	-1.15688
랫폼	0.376324	58	-2.09426
는데요.더불어민주당	0.37628	13	-2.78007
팟캐스트	0.376187	51	-1.87146
졌습니다.새누리당	0.376059	19	-2.8282
(국민의당)	0.375678	33	-1.89071
블라디보스톡	0.375363	8	-1.73526
수석비서관	0.375352	495	-1.6784
했습니다.대	0.375217	64	-1.34189
무역투자진흥회의	0.375023	34	-0.959267
문화창조융합벨트	0.374259	12	-1.79191
했습니다.청와대	0.37237	26	-2.22958
계십니까?[인터뷰]	0.372234	7	-2.98404
했습니다.현	0.37178	56	-1.4678
했습니다.합동참모본부	0.371245	17	-1.60301
보도합니다.[기자]국회	0.370557	4	-1.94454
예상됩니다.[앵커]	0.370268	5	-0.950104
SK케미칼	0.36954	21	-2.83815
“추가경정예산(추경)	0.369156	4	-2.06286
“추가경정예산	0.369156	4	-2.06286
시민사회단체연대회의	0.369104	11	-2.9639
법학전문대학원협의회	0.367709	7	-1.97347
국회의장	0.366984	3343	-1.79708
연례안보협의회(SCM)	0.366115	4	0.0339225
연례안보협의회	0.366115	4	0.0339225
요?[기자]새누리당	0.366063	27	-2.90978
朴대통령	0.366042	164	-2.9327
글래스-스티걸법	0.365495	8	-1.97672
콜롬비아무장혁명군	0.364823	6	-0.760332
새누리당·더불어민주당	0.364249	8	-1.37767
검찰개혁	0.362653	262	-2.35857
농림축산식품	0.361388	251	0.0560572
최순실씨	0.361088	583	-0.42825
집단지도체제	0.360997	122	-0.223064
십니까?[인터뷰]지금	0.360318	7	-2.87493
향정신성의약품	0.36026	11	-2.55944
촛불민심	0.359977	369	-1.31661
했습니다.한국	0.359957	22	-2.08742
괴무기(WMD)	0.359735	7	-2.28259
괴무기	0.359735	7	-2.28259
기자입니다.[기자]여야	0.359698	9	-2.78597
친박(친박근혜)계로	0.357923	13	-2.87212
더민주·국민의당	0.35768	23	-2.36815
2006년	0.357428	330	-2.54703
동북아협력대화(NEACD)	0.357253	10	0.698921
동북아협력대화	0.357253	10	0.698921
비상시국위원회	0.357003	75	-2.48637
더민주	0.356909	4776	-2.31623
뉴햄프셔	0.356859	86	-2.34877
했습니다.EU	0.356646	13	-0.901698
동계올림픽	0.35611	68	-2.15605
1억5000만원	0.355004	16	-2.54286
협력연구소’(IGCC)	0.354876	5	-0.137646
외교안보수석	0.354859	91	-2.48804
조국통일범민족연합	0.354699	11	-1.68421
사이버테러방지법	0.354575	25	-2.72934
준비위원회	0.354534	142	-0.865021
효자치안센터	0.354153	44	-2.5213
니까?[인터뷰]그	0.353783	42	-2.01427
변호사님	0.352774	280	-1.57652
테스크포스(TF)	0.352021	6	0.16338
테스크포스	0.352021	6	0.16338
숭실고등학교	0.351447	13	-1.20172
광화문광장	0.351161	475	-0.942419
같습니다.[앵커]어	0.351135	6	-2.02693
임의걸기(RDD)	0.349729	9	-2.92242
임의걸기	0.349729	9	-2.92242
보도합니다.[기자]더민주	0.348282	4	-1.54329
없습니까?[인터뷰]	0.348235	5	-1.53534
습니다.[앵커]어	0.348002	18	-1.89565
민중총궐기투쟁본부	0.347943	9	-1.72061
고고도미사일방어체계,사드	0.347205	4	-1.73612
리코	0.347156	13	-1.56133
송영길	0.347034	502	-2.85073
했습니다.오	0.346981	110	-2.56868
산업통상자원위원장	0.346656	13	-1.99972
[앵커]국민의당	0.346525	42	-2.48496
습니다.[앵커]이	0.346108	21	-2.08901
님비	0.345768	15	-1.51328
습니다.힐러리	0.343902	69	-1.98863
아니겠습니까?[인터뷰]그	0.343822	5	-1.58852
니다.[앵커]새누리당	0.343707	10	-1.92273
더좋은나라전략연구소	0.343379	6	-2.84377
했습니다.국방부	0.342523	26	-2.12629
00km	0.342395	446	-1.59653
농림축산식품해양수산	0.342334	73	-0.468109
됩니다.이	0.34197	104	-2.80416
[경향포토]국회	0.34186	49	-2.97501
됐습니다.서울	0.341269	14	-2.38623
요?[인터뷰]그	0.341087	30	-2.48311
웨스트버지니아	0.341053	13	-2.41763
발표했습니다.EU	0.340777	5	-0.515124
기자입니다.[기자]한미	0.340688	6	-0.865269
헌법개정특별위원회	0.340537	13	-1.05373
패럴림픽	0.34019	45	-2.46057
국가미래전략포럼	0.339963	8	-1.90064
했습니다.정부	0.339645	54	-0.470414
됐습니다.북한	0.339182	26	-1.38025
했습니다.서울중앙지방법원	0.338868	9	-0.399542
청소년문화발전위원회	0.338114	6	-1.95968
한국교원단체총연합회	0.337981	10	-1.96542
설명했습니다.조태현	0.337787	9	-2.31657
보도합니다.[기자]국	0.337643	22	-0.830623
리우올림픽	0.336851	79	-2.33181
합동연설회...野	0.336849	4	-2.85398
